######## Translation table for ROC # 17
######## Tue Feb  3 20:05:17 EST 1998
######## By uid=1990(serov) gid=146(clas)
######## Version # 1
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
TAGE	1	4	111	0	710	0	17	11	1877	58
TAGE	1	4	112	0	710	0	17	11	1877	59
TAGE	1	4	113	0	710	0	17	11	1877	60
TAGE	1	4	114	0	710	0	17	11	1877	61
TAGE	1	4	115	0	710	0	17	11	1877	62
TAGE	1	4	116	0	710	0	17	11	1877	63
### pf17-pf32
TAGE	1	4	17	0	710	0	17	11	1877	64
TAGE	1	4	18	0	710	0	17	11	1877	65
TAGE	1	4	19	0	710	0	17	11	1877	66
TAGE	1	4	20	0	710	0	17	11	1877	67
TAGE	1	4	21	0	710	0	17	11	1877	68
TAGE	1	4	22	0	710	0	17	11	1877	69
TAGE	1	4	23	0	710	0	17	11	1877	70
TAGE	1	4	24	0	710	0	17	11	1877	71
TAGE	1	4	25	0	710	0	17	11	1877	72
TAGE	1	4	26	0	710	0	17	11	1877	73
TAGE	1	4	27	0	710	0	17	11	1877	74
TAGE	1	4	28	0	710	0	17	11	1877	75
TAGE	1	4	29	0	710	0	17	11	1877	76
TAGE	1	4	30	0	710	0	17	11	1877	77
TAGE	1	4	31	0	710	0	17	11	1877	78
TAGE	1	4	32	0	710	0	17	11	1877	79
### pb13-pb28
TAGE	1	4	33	0	710	0	17	11	1877	80
TAGE	1	4	34	0	710	0	17	11	1877	81
TAGE	1	4	35	0	710	0	17	11	1877	82
TAGE	1	4	36	0	710	0	17	11	1877	83
TAGE	1	4	37	0	710	0	17	11	1877	84
TAGE	1	4	38	0	710	0	17	11	1877	85
TAGE	1	4	39	0	710	0	17	11	1877	86
TAGE	1	4	40	0	710	0	17	11	1877	87
TAGE	1	4	41	0	710	0	17	11	1877	88
TAGE	1	4	42	0	710	0	17	11	1877	89
TAGE	1	4	43	0	710	0	17	11	1877	90
TAGE	1	4	44	0	710	0	17	11	1877	91
TAGE	1	4	45	0	710	0	17	11	1877	92
TAGE	1	4	46	0	710	0	17	11	1877	93
TAGE	1	4	47	0	710	0	17	11	1877	94
TAGE	1	4	48	0	710	0	17	11	1877	95
##########
##########
##########
##########
##########
##########
##########
##########
##########
##########
##########
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
TAGE	1	0	49	0	710	0	17	12	1877	48
TAGE	1	0	50	0	710	0	17	12	1877	49
TAGE	1	0	51	0	710	0	17	12	1877	50
TAGE	1	0	52	0	710	0	17	12	1877	51
TAGE	1	0	53	0	710	0	17	12	1877	52
TAGE	1	0	54	0	710	0	17	12	1877	53
TAGE	1	0	55	0	710	0	17	12	1877	54
TAGE	1	0	56	0	710	0	17	12	1877	55
TAGE	1	0	57	0	710	0	17	12	1877	56
TAGE	1	0	58	0	710	0	17	12	1877	57
TAGE	1	0	59	0	710	0	17	12	1877	58
TAGE	1	0	60	0	710	0	17	12	1877	59
TAGE	1	0	61	0	710	0	17	12	1877	60
TAGE	1	0	62	0	710	0	17	12	1877	61
TAGE	1	0	63	0	710	0	17	12	1877	62
TAGE	1	0	64	0	710	0	17	12	1877	63
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
TAGE	1	0	65	0	710	0	17	12	1877	64
TAGE	1	0	66	0	710	0	17	12	1877	65
TAGE	1	0	67	0	710	0	17	12	1877	66
TAGE	1	0	68	0	710	0	17	12	1877	67
TAGE	1	0	69	0	710	0	17	12	1877	68
TAGE	1	0	70	0	710	0	17	12	1877	69
TAGE	1	0	71	0	710	0	17	12	1877	70
TAGE	1	0	72	0	710	0	17	12	1877	71
TAGE	1	0	73	0	710	0	17	12	1877	72
TAGE	1	0	74	0	710	0	17	12	1877	73
TAGE	1	0	75	0	710	0	17	12	1877	74
TAGE	1	0	76	0	710	0	17	12	1877	75
TAGE	1	0	77	0	710	0	17	12	1877	76
TAGE	1	0	78	0	710	0	17	12	1877	77
